id,date,ticker,tweet
100262,22/01/2020,BA,$BA i was really surprise at how they were able to pump almost 300million into this garbage yesterday right after the halt just so it wont burn and crash like their planes🔥😂 but for how long are they going to be able to hold before 🔥✈️
100263,22/01/2020,GOOG,$GOOG A close above 1500 would be sweet 🤞
100264,22/01/2020,TSLA,$TSLA how much of this float is still short?! 🤣
100265,22/01/2020,BA,$BA ughhhh I feel dirty purchasing this...🙄🧐
100266,22/01/2020,BA,$BA Stooopid company run by MORONS with no moral scruples ... short to $0.99 💣🤙🏿😂
100267,22/01/2020,TSLA,"$TSLA  working so well, hold strong💪 🙋📈💰✔️"
100268,22/01/2020,BA,$BA can someone tell me why they haven’t downgraded this garbage 🗑 yet $265
100269,22/01/2020,TSLA,$TSLA Bull Flag breakout now.... poor bears. 🤦‍♂️
100270,22/01/2020,BA,$BA don’t buy bulls... let it find it’s bottom under 300... until then tho... 💨💨💨
100271,22/01/2020,BA,$BA the bounce has allowed me to add another short position👍🏻
100272,22/01/2020,BA,$BA Jun July fly date at 1 billion a month 🤣🤣
100273,22/01/2020,BA,$BA ready for the next leg down 👇
100274,22/01/2020,MSFT,"$MSFT why is it selling?!? We got an upgrade this morning, 10th day with an upgrade in a row!! 
😂😂😂"
100275,22/01/2020,TSLA,"$TSLA good job bears! Almost made it a red day for tsla, better luck next time 😖😖😖"
100276,22/01/2020,TSLA,"$TSLA “I never saw where the engines come down with no wings, no anything, and they’re landing” -Drumpf
😂"
100277,22/01/2020,BA,$BA Did the analyst on fast money really just recommend changing the name of the 737 Max.. because that's not unethical at all. 😂😂
100278,22/01/2020,NFLX,"$NFLX  sooo if 360 doesn't work, let's live to trade another day! 🤔🧐😪👹"
100279,23/01/2020,TSLA,"$TSLA If someone isn't posting charts or fundamental research, mute them, who needs a wants to be a trader calling bottom and tops without having a clue of what accurate valuation versus FOMO and technical is. Tik Tok Boom 💣"
100280,23/01/2020,BA,$BA WAIT UNTIL THE NEW CEO ANNOUNCES DIVIDED CUT.. 😂
100281,23/01/2020,AAPL,"$AAPL Alright 320, if we don't get ya tomorrow the ER is right around the corner. We'll get ya soon one way or another ✌️"
100282,23/01/2020,TSLA,"$TSLA please drop 10% tomorrow, I want in! 😂"
100283,23/01/2020,BA,$BA flight was postponed tomorrow. That was the only bullish event for tomorrow. Expecting bleeding towards 300 now 🎯
100284,23/01/2020,AAPL,$AAPL  wonder if it’s time to unload 🧐
100285,23/01/2020,V,$V turned out to be a spectacular call 😜
100286,23/01/2020,TSLA,$TSLA Tesla’s Growing fleet is getting safer even without autopilot 🍷🍀🚀👍
100287,23/01/2020,TSLA,$TSLA literally at this moment doing a Fortnite dance..Flossing🤑
100288,23/01/2020,BA,$BA no fly till July now Coronavirus 🐻
100289,23/01/2020,AAPL,$AAPL I bought for 319.90 ..I still have longgg way to go 👽
100290,23/01/2020,V,$V Its a healthy pullback But Visa is a money making machine.  It will bounce back soon enough.  😉🤑😊
100291,23/01/2020,TSLA,$TSLA cheap calls for the afternoon pump. 😁
100292,23/01/2020,BA,"$BA they gave bulls one day of optimism this week, tmw its a wrap into ER...Bears sitting back eating popcorn enjoying the show 😂😂😂"
100293,23/01/2020,TSLA,"$TSLA man it sucks how every time Tesla drops, it never recovers...such a blood bath 🙄"
100294,23/01/2020,TSLA,$TSLA Lot of bears posting with bullish flags today..  🤷‍♂️
100295,23/01/2020,BA,"$BA now we all know when 737 Max will recertify, smart money has priced in based on that and buying left and right, Bears 🐻 before too late, you should join the bulls party."
100296,23/01/2020,NFLX,$NFLX Bought 23 $345 1/24 Calls for $0.42 yesterday. They were worth $7.00 on today's close 🤑
100297,24/01/2020,TSLA,$TSLA if Elon mentions or hinting of some sort of future buy back program I can assure everyone that Tesla will squeeze every short seller for good. 🍷🍀🚀🤗🙏
100298,24/01/2020,TSLA,$TSLA 🐻 are about to go down again
100299,24/01/2020,SBUX,"$SBUX 

Literally everything in my portfolio has been hitting 52 week highs except this 😂"
100300,24/01/2020,AMZN,$AMZN we may get close but $1200 before $2000. 😂
100301,24/01/2020,TSLA,"$TSLA Turn the machines back on! Turn the machines back on (sorry, couldn't resist) 🤔"
100302,24/01/2020,NFLX,$NFLX Very nice to see this ticker get its mojo back😊
100303,24/01/2020,TSLA,$TSLA time to RISE and FLEX 💪🏼
100304,24/01/2020,TSLA,$TSLA time to make all the 🐻 as panda 🐼
100305,24/01/2020,DIS,$DIS 😂 those who bought PUTS your welcome!!
100306,24/01/2020,BABA,$BABA deliveries are going to drop. Very sad 😞
100307,24/01/2020,AAPL,$AAPL knew I should’ve bought 20!! 🤦🏻‍♂️
100308,24/01/2020,TSLA,$TSLA lol its so obvious what happened. Tesla pulled forward deliveries from Q1 Of this year-into Q4 of last year. look at Europe data 😂 elon knew if they missed that 360k target they were boned. First quarter sales going to get wrecked.
100309,25/01/2020,BA,"$BA holy, successful flight tomorrow, good earnings next week 😂 this thing is going to fly !"
100310,25/01/2020,TSLA,$TSLA GoFundMe will be down after BAGHOLDERS and NOOBS buying the ATH in this PIG while Markets Crashing 👋 Adios
100311,25/01/2020,TSLA,$TSLA just buying into ER on Wednesday.. 🤭...  you will surely be rewarded
100312,25/01/2020,AAPL,"$AAPL 🎶 Stop, in the name of love 🎶"
100313,25/01/2020,DIS,"$DIS This is probably the only stock on the market that somehow finds a way to keep going down, even though the market is closed on the weekend 🤣🤣🤣"
100314,25/01/2020,BA,$BA   So glad I bought more at 303!!  This is still cheap!! We will be back over 400 soon!!🚀
100315,27/01/2020,AAPL,$AAPL These going to PAY BIGLY tomorrow 😬🤑💰
100316,27/01/2020,AAPL,$AAPL ouch bulls don’t forget to buy the dip lol 🤣😅😂🤣😅😂😅😂😂😂😂🤣😅😅🤣😂🤣😂🤣😂😂🤣😅🤣🤣
100317,27/01/2020,AAPL,$AAPL 🤡👉 we are in a 👉GLOBAL RECESSION👈
100318,27/01/2020,AAPL,$AAPL I hope the yolo puts guy gets some payback tomorrow 😂
100319,27/01/2020,TSLA,"$TSLA what is built into the stock is increased production from China in q1, probably does NOT happen now. And German factory is not producing cars yet 🤪🙄"
100320,27/01/2020,BA,$BA people saying they’re liking “this movement” lol whaat? All i i see is this falling 🔪
100321,27/01/2020,FB,$FB fb 🚑 may be in trouble get out while you can 📸
100322,28/01/2020,TSLA,"$TSLA there'san emergency and you need to go right away, Can you wait for the car to charge? Wait, you have to stop every 200 miles to wait for charging again?? Good luck getting out of Dodge ALIVE...$100 Billion of PURE SILLINESS! 👌😆"
100323,28/01/2020,AAPL,$AAPL to all the people going off futures to determine the movement tomorrow: LMFAO😂🤣🤣
100324,28/01/2020,BA,$BA Its as if Ralph Nader renamed  the 737X-Covair. That was a good car 🚙 w/bad press. Here bad ✈️ good press. But GL y’all
100325,28/01/2020,BABA,"$BABA hey 👋 I’m still here no fear, life’s about winning and losing can never win if you don’t lose.  Love a  pop of the 🎈 at open."
100326,28/01/2020,BABA,$BABA maybe I should have taken my put profits and ran 🤷🏻‍♂️
100327,28/01/2020,BABA,$BABA by puts get rich by the end of week 😀
100328,28/01/2020,AAPL,$AAPL Bulls can’t catch a break 😂🤷🏻‍♂️🐻
100329,28/01/2020,TSLA,$TSLA scooping in unsuspected bulls in each pop. 🤦🏼‍♂️
100330,28/01/2020,TSLA,$TSLA go down till tomorrow lol😩😩😩
100331,28/01/2020,PFE,$PFE 🤦‍♂️ jnj is all time high
100332,28/01/2020,TSLA,$TSLA what if it falls $300 in the aftermarket tomorrow? 😜 Would be delish
100333,28/01/2020,AAPL,"$AAPL 🐻👉 any UPDATE from the Nurse WHISTLEBLOWER in china ...she claimed 90,000 people infected 3 days ago ...what's the real number Now #nursewhistleblower"
100334,28/01/2020,BA,$BA gonna be a 🐻 for this one. Personally Don’t see a good ER coming
100335,28/01/2020,TSLA,"$TSLA Hahaha silly fools, this gone be at $580 by open you clowns 🤡 🙏🏾✈️🚀🌕💵"
100336,28/01/2020,AAPL,$AAPL I love it...bunch of degenerates coming in to roll the 🎲!!!
100337,28/01/2020,AAPL,$AAPL Looking forward to ER. Good Luck folks 🤙🍏🚀🚀🚀🚀🚀
100338,28/01/2020,AAPL,"$AAPL Let's see who wins Calls or Puts? 

Personally I'm cheering for calls but let's see 👀"
100339,28/01/2020,AAPL,$AAPL Niles is full panic mode. 😂
100340,28/01/2020,AAPL,$AAPL buying calls on sale tomorrow 👍🏻👍🏻👍🏻
100341,28/01/2020,TSLA,$TSLA   I almost had a heart attack waiting on Apple 🍎 news.  Lol 🚀🚀🚀🚀🚀
100342,28/01/2020,BABA,"$BABA if we reclaim support tomorrow on strength I’m covering some of my hedges. No regrets over them, kept me more calm and sleep better. Looks like I may make up all my losses anyways with my calls 👍 back to the top we go"
100343,28/01/2020,AAPL,$AAPL I wonder at what price this is gonna open 🤔
100344,28/01/2020,SBUX,"$SBUX this earnings release was as exciting as decaffeinated cold brew.
💤 💤💤😴"
100345,29/01/2020,AAPL,"$AAPL nice green apple! long term holdings, put buyers lost again, longer term at the money calls prob did ok here

put buyers eating dinner on the floor tonight 🥴"
100346,29/01/2020,TSLA,$TSLA = money maker for me! 🚀🚀🚀✅
100347,29/01/2020,AMZN,$AMZN - I got in yesterday😍
100348,29/01/2020,TSLA,"$TSLA   get ER tomorrow, run up hard, imo🔥🔥🔥"
100349,29/01/2020,AAPL,$AAPL congratulations to the Apple bulls and Longs ! Party tomorrow ! 🔥🔥🔥👏👏🙆‍♂️🕶✨🌟
100350,29/01/2020,TSLA,$TSLA who's ready for the markets to open up? 🚀📈🤑
100351,29/01/2020,BA,$BA crash and burn like all the lives you killed!!!!!🔥🔥🔥🔥🔥🔥🔥
100352,29/01/2020,BA,$BA good thing they spent all that money on buybacks 😂😂😂
100353,29/01/2020,BA,$BA Keep it up!! When 9:30 comes 👻👻👻👻👻👻
100354,29/01/2020,BA,$BA  as I said this is not your year😔 see you at 150$
100355,29/01/2020,BABA,$BABA will smash earnings again like always 🤑
100356,29/01/2020,BA,$BA I never saw a stock going up after very bad earnings! Welcome to fishy capitalism 😂
100357,29/01/2020,BA,$BA MMs about to crush this as soon as the Call starts. 30 minutes or less until Gap full at minimum 🥴📉
100358,29/01/2020,TSLA,"$TSLA the calm before the storm.... for shorties.
Weather forecasts that there will be a tsunami coming to Shortville starting tonight 😂"
100359,29/01/2020,CVX,"$CVX  Only a 🤡 would think this company’s going out of business. I can hardly wait until they report!
Very"
100360,29/01/2020,AAPL,$AAPL in with a long swing 🌚 $330 target 📈
100361,29/01/2020,AAPL,$AAPL where the bear go!?? Hopefully back to their caves 😆💴✨🤷‍♂️
100362,29/01/2020,BA,$BA No one panic! File to the exits in an orderly fashion 😂.
100363,29/01/2020,FB,$FB closing in on ATH. Fitty cents more 😎
100364,29/01/2020,BA,$BA Worst earnings in 20 years and its green 😂😂😂 Only in clown world 🤡🤡🤡
100365,29/01/2020,V,$V   Some bears coming up with their fake accounts spreading hate ..🤔😂
100366,29/01/2020,AAPL,$AAPL NEWS IS OUT WE GETTING A UPGRADE 🚀🚀🚀🚀
100367,29/01/2020,TSLA,$TSLA 💪 so 💪 that you didn’t even imagine
100368,29/01/2020,TSLA,"$TSLA market closes above ema21 ( TF:15m ), YES !!! ... maybe green day tomorrow 💪"
100369,29/01/2020,MSFT,"$MSFT smashed it!! 🤑🤑
Just printing money at this point"
100370,29/01/2020,TSLA,$TSLA lmao Elon killed all the shorties again😂😂😂
100371,29/01/2020,TSLA,"$TSLA  wants the throne earnings>  blowout beat and huge guidance. > With ""news"" close😉 Nice job musk and Tesla team/bulls."
100372,29/01/2020,FB,$FB Buying this dip for sure. It beat! Stop giving your shares cheap 😂
100373,29/01/2020,TSLA,"$TSLA Who in their right mind would buy PUTS on Tesla 🤣🤣🤣🤦🏻‍♂️🤦🏻‍♂️, $700 by end of next week, $850 by mid to end of February GO TESLA HOLY SHIT!!"
100374,29/01/2020,MSFT,$MSFT 62% growth in Azure and $36.91billion in revenues. $175-180 tomorrow. 🚀🚀
100375,29/01/2020,TSLA,"$TSLA *911* what’s your emergency?
I see many bearish massacred, we need aid! 😂"
100376,29/01/2020,TSLA,$TSLA I wish I invested my life savings into this back when I was looking at it in the 200’s 😂😂
100377,29/01/2020,TSLA,"$TSLA hey, remember that day Tesla went up over 10% after hours on earnings 💪🏻😂"
100378,29/01/2020,TSLA,"$TSLA 700 is a magnet, sorry shorts 🧲"
100379,29/01/2020,TSLA,$TSLA Shorties are having another great night! Enjoy 😊 lol
100380,29/01/2020,TSLA,"$TSLA 

Oh fk I sold 1,500 shares before the ER at 560 thinking its gonna tank after ER 

🙈

still more than doubled my money tho"
100381,29/01/2020,MSFT,"$MSFT dang, should’ve bought more contracts!!!! 🥳"
100382,29/01/2020,MSFT,"$MSFT I know, just one call. But this is the deepest ITM I’ve ever been with 2+ weeks till expiration 😧"
100383,29/01/2020,TSLA,"$TSLA ❤️ did anyone buy the dip! 😊 If you swung into earnings let me know. I’m glad this worked out for us. 

Tomorrow I’m expecting a flurry of analyst upgrades."
100384,30/01/2020,MSFT,$MSFT $180 is our next stop. Don’t forget to board in the am. 🚀
100385,30/01/2020,TSLA,$TSLA who’s here listening to the call with me? Hahaha I’m guessing none of the so called conviction shorts! Hahaha 😂 you’re missing sooooo much if you aren’t!
100386,30/01/2020,TSLA,"$TSLA that $420 is long gone. 
Now going to $840 🤣"
100387,30/01/2020,TSLA,"$TSLA Where ma shorties, raise your hands🙋🏻‍♂️🙋🏻‍♂️🙋🏻‍♂️🙋🏻‍♂️..cmn cmn dont be shy dont be shy!!!🤣🤣🤣........ you just never learned 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤷🏻‍♂️"
100388,30/01/2020,AMZN,$AMZN ER with the #s from the best holiday season in Amzn history tomorrow 🤑🤑🤑
100389,30/01/2020,FB,"$FB social media like FB will be those few immune to viral attacks, right?🤑🤑🤑🤑🤑🤑🤑"
100390,30/01/2020,TSLA,"$TSLA Bulls are in control! Like if you agree! 
💰👍"
100391,30/01/2020,TSLA,"$TSLA 

What a Super Super Bull Sunday is going to be thx 🙏🏻my 🐻🐻🐻🐻❤️ thx Cramer 🤙 I think Tesla is a break out super Star just like 👇👇👇"
100392,30/01/2020,TSLA,"$TSLA I’m hoping people hold, I honestly believe this will hit 1000 plus due to fomo this week. But if it doesn’t that’s fine, just wishful thinking ❤️🙏🏼💪🏼☝🏼"
100393,30/01/2020,AMZN,$AMZN Corona virus is a great opportunity to roll out AmazonRX. Best holiday shopping during high consumer confidence season ER will be 👍🏼👍🏼👍🏼
100394,30/01/2020,DIS,"$DIS oof, dow futures nearly -200. Where we opening tomorrow 👀"
